13.2261 	INFO 	Loaded monitor calibration from ['2024_08_08 19:17']
18.1221 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
18.1225 	EXP 	window1: mouseVisible = True
18.1227 	EXP 	window1: mouseVisible = True
18.1234 	EXP 	window1: mouseVisible = True
18.1241 	EXP 	window1: mouseVisible = True
18.1288 	EXP 	window1: mouseVisible = True
18.1289 	EXP 	window1: mouseVisible = True
18.1296 	EXP 	window1: mouseVisible = True
18.1303 	EXP 	window1: mouseVisible = True
18.1355 	EXP 	window1: mouseVisible = True
18.1356 	EXP 	window1: mouseVisible = True
18.1365 	EXP 	window1: mouseVisible = True
18.1371 	EXP 	window1: mouseVisible = True
18.1601 	EXP 	window1: mouseVisible = True
18.1602 	EXP 	window1: mouseVisible = True
18.1610 	EXP 	window1: mouseVisible = True
18.1617 	EXP 	window1: mouseVisible = True
18.1679 	EXP 	window1: mouseVisible = True
18.1735 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0063 	EXP 	textbox: autoLog = True
0.0063 	EXP 	textbox_2: autoLog = True
0.0248 	INFO 	Keyboard events cleared
0.0245 	EXP 	text_3: autoDraw = True
2.9401 	EXP 	Imported imagecondition.csv as conditions, 24 conditions, 3 params
2.9414 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'dish soap', 'imagefile': 'images/dishsoap.jpg', 'category': 'noun', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
2.9563 	DATA 	Keypress: space
2.9645 	EXP 	text_3: autoDraw = False
2.9645 	EXP 	text: height = 0.05
2.9645 	EXP 	text: height = 0.05
2.9645 	EXP 	text: height = 0.05
2.9645 	EXP 	text: text = 'dish soap'
2.9645 	EXP 	image: image = 'images/dishsoap.jpg'
2.9645 	EXP 	fixation: autoDraw = True
3.9623 	EXP 	text: autoDraw = True
3.9623 	EXP 	image: autoDraw = True
3.9623 	EXP 	textbox: autoDraw = True
3.9870 	EXP 	fixation: autoDraw = False
5.6720 	DATA 	Keypress: n
5.8379 	DATA 	Keypress: o
5.9376 	DATA 	Keypress: u
6.1106 	DATA 	Keypress: n
7.4208 	DATA 	Mouse: Left button down, pos=(665,222)
7.4224 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'jar', 'imagefile': 'images/jar.jpg', 'category': 'noun', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
7.4368 	EXP 	fixation: autoDraw = False
7.4368 	EXP 	text: autoDraw = False
7.4368 	EXP 	image: autoDraw = False
7.4368 	EXP 	textbox: autoDraw = False
7.4368 	EXP 	text: height = 0.05
7.4368 	EXP 	text: height = 0.05
7.4368 	EXP 	text: height = 0.05
7.4368 	EXP 	text: text = 'jar'
7.4368 	EXP 	image: image = 'images/jar.jpg'
7.4368 	EXP 	fixation: autoDraw = True
7.6544 	DATA 	Mouse:  Left button up, pos=(665,222)
8.4528 	EXP 	text: autoDraw = True
8.4528 	EXP 	image: autoDraw = True
8.4528 	EXP 	textbox: autoDraw = True
8.4696 	EXP 	fixation: autoDraw = False
9.3770 	DATA 	Keypress: n
9.6872 	DATA 	Keypress: o
9.7357 	DATA 	Keypress: u
9.9532 	DATA 	Keypress: n
10.8257 	DATA 	Mouse: Left button down, pos=(638,234)
10.8365 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'microwave', 'imagefile': 'images/microwave.jpg', 'category': 'noun', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
10.8677 	EXP 	fixation: autoDraw = False
10.8677 	EXP 	text: autoDraw = False
10.8677 	EXP 	image: autoDraw = False
10.8677 	EXP 	textbox: autoDraw = False
10.8677 	EXP 	text: height = 0.05
10.8677 	EXP 	text: height = 0.05
10.8677 	EXP 	text: height = 0.05
10.8677 	EXP 	text: text = 'microwave'
10.8677 	EXP 	image: image = 'images/microwave.jpg'
10.8677 	EXP 	fixation: autoDraw = True
11.0524 	DATA 	Mouse:  Left button up, pos=(638,234)
11.8697 	EXP 	text: autoDraw = True
11.8697 	EXP 	image: autoDraw = True
11.8697 	EXP 	textbox: autoDraw = True
11.8848 	EXP 	fixation: autoDraw = False
12.8089 	DATA 	Keypress: n
13.0077 	DATA 	Keypress: o
13.1250 	DATA 	Keypress: u
13.3512 	DATA 	Keypress: n
14.4181 	DATA 	Mouse: Left button down, pos=(663,229)
14.4192 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'rolling pin', 'imagefile': 'images/rollingpin.jpg', 'category': 'noun', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
14.4505 	EXP 	fixation: autoDraw = False
14.4505 	EXP 	text: autoDraw = False
14.4505 	EXP 	image: autoDraw = False
14.4505 	EXP 	textbox: autoDraw = False
14.4505 	EXP 	text: height = 0.05
14.4505 	EXP 	text: height = 0.05
14.4505 	EXP 	text: height = 0.05
14.4505 	EXP 	text: text = 'rolling pin'
14.4505 	EXP 	image: image = 'images/rollingpin.jpg'
14.4505 	EXP 	fixation: autoDraw = True
14.6511 	DATA 	Mouse:  Left button up, pos=(663,229)
15.4499 	EXP 	text: autoDraw = True
15.4499 	EXP 	image: autoDraw = True
15.4499 	EXP 	textbox: autoDraw = True
15.4663 	EXP 	fixation: autoDraw = False
16.1759 	DATA 	Keypress: n
16.4328 	DATA 	Keypress: o
16.5383 	DATA 	Keypress: u
16.7502 	DATA 	Keypress: n
17.6167 	DATA 	Mouse: Left button down, pos=(663,229)
17.6181 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'word': 'refrigerator', 'imagefile': 'images/refrigerator.jpg', 'category': 'noun', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
18.3037 	DATA 	Mouse:  Left button up, pos=(663,229)
18.3040 	DATA 	Mouse: Left button down, pos=(663,229)
18.3043 	DATA 	Mouse:  Left button up, pos=(663,229)
18.3318 	EXP 	fixation: autoDraw = False
18.3318 	EXP 	text: autoDraw = False
18.3318 	EXP 	image: autoDraw = False
18.3318 	EXP 	textbox: autoDraw = False
18.3318 	EXP 	text: height = 0.05
18.3318 	EXP 	text: height = 0.05
18.3318 	EXP 	text: height = 0.05
18.3318 	EXP 	text: text = 'refrigerator'
18.3318 	EXP 	image: image = 'images/refrigerator.jpg'
18.3318 	EXP 	fixation: autoDraw = True
18.8641 	EXP 	text: autoDraw = True
18.8641 	EXP 	image: autoDraw = True
18.8641 	EXP 	textbox: autoDraw = True
19.3324 	EXP 	fixation: autoDraw = False
19.6555 	DATA 	Keypress: n
19.8379 	DATA 	Keypress: o
19.9386 	DATA 	Keypress: u
20.1664 	DATA 	Keypress: n
21.0378 	DATA 	Mouse: Left button down, pos=(641,237)
21.0499 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'word': 'boiling', 'imagefile': 'images/boiling.jpg', 'category': 'verb', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
21.0643 	EXP 	fixation: autoDraw = False
21.0643 	EXP 	text: autoDraw = False
21.0643 	EXP 	image: autoDraw = False
21.0643 	EXP 	textbox: autoDraw = False
21.0643 	EXP 	text: height = 0.05
21.0643 	EXP 	text: height = 0.05
21.0643 	EXP 	text: height = 0.05
21.0643 	EXP 	text: text = 'boiling'
21.0643 	EXP 	image: image = 'images/boiling.jpg'
21.0643 	EXP 	fixation: autoDraw = True
21.2668 	DATA 	Mouse:  Left button up, pos=(641,237)
22.5298 	EXP 	fixation: autoDraw = False
22.5298 	EXP 	text: autoDraw = True
22.5298 	EXP 	image: autoDraw = True
22.5298 	EXP 	textbox: autoDraw = True
23.3473 	DATA 	Keypress: v
23.4471 	DATA 	Keypress: e
23.5809 	DATA 	Keypress: r
23.6630 	DATA 	Keypress: b
24.6465 	DATA 	Mouse: Left button down, pos=(641,237)
24.6477 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'word': 'garbage bin', 'imagefile': 'images/garbagebin.jpg', 'category': 'noun', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
24.6825 	EXP 	fixation: autoDraw = False
24.6825 	EXP 	text: autoDraw = False
24.6825 	EXP 	image: autoDraw = False
24.6825 	EXP 	textbox: autoDraw = False
24.6825 	EXP 	text: height = 0.05
24.6825 	EXP 	text: height = 0.05
24.6825 	EXP 	text: height = 0.05
24.6825 	EXP 	text: text = 'garbage bin'
24.6825 	EXP 	image: image = 'images/garbagebin.jpg'
24.6825 	EXP 	fixation: autoDraw = True
24.8634 	DATA 	Mouse:  Left button up, pos=(641,237)
25.6620 	EXP 	text: autoDraw = True
25.6620 	EXP 	image: autoDraw = True
25.6620 	EXP 	textbox: autoDraw = True
25.6959 	EXP 	fixation: autoDraw = False
26.8537 	DATA 	Keypress: n
27.0355 	DATA 	Keypress: o
27.2024 	DATA 	Keypress: u
27.4025 	DATA 	Keypress: n
28.2611 	DATA 	Mouse: Left button down, pos=(641,237)
28.2622 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'word': 'bottle opener', 'imagefile': 'images/bottleopener.jpg', 'category': 'noun', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
28.2939 	EXP 	fixation: autoDraw = False
28.2939 	EXP 	text: autoDraw = False
28.2939 	EXP 	image: autoDraw = False
28.2939 	EXP 	textbox: autoDraw = False
28.2939 	EXP 	text: height = 0.05
28.2939 	EXP 	text: height = 0.05
28.2939 	EXP 	text: height = 0.05
28.2939 	EXP 	text: text = 'bottle opener'
28.2939 	EXP 	image: image = 'images/bottleopener.jpg'
28.2939 	EXP 	fixation: autoDraw = True
28.4784 	DATA 	Mouse:  Left button up, pos=(641,237)
29.2941 	EXP 	text: autoDraw = True
29.2941 	EXP 	image: autoDraw = True
29.2941 	EXP 	textbox: autoDraw = True
29.3105 	EXP 	fixation: autoDraw = False
30.0448 	DATA 	Keypress: n
30.2440 	DATA 	Keypress: o
30.4169 	DATA 	Keypress: u
30.6611 	DATA 	Keypress: n
31.5271 	DATA 	Mouse: Left button down, pos=(641,237)
31.5282 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'word': 'whisking', 'imagefile': 'images/whisking.jpg', 'category': 'verb', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
31.5588 	EXP 	fixation: autoDraw = False
31.5588 	EXP 	text: autoDraw = False
31.5588 	EXP 	image: autoDraw = False
31.5588 	EXP 	textbox: autoDraw = False
31.5588 	EXP 	text: height = 0.05
31.5588 	EXP 	text: height = 0.05
31.5588 	EXP 	text: height = 0.05
31.5588 	EXP 	text: text = 'whisking'
31.5588 	EXP 	image: image = 'images/whisking.jpg'
31.5588 	EXP 	fixation: autoDraw = True
31.7437 	DATA 	Mouse:  Left button up, pos=(641,237)
32.5601 	EXP 	text: autoDraw = True
32.5601 	EXP 	image: autoDraw = True
32.5601 	EXP 	textbox: autoDraw = True
32.5764 	EXP 	fixation: autoDraw = False
33.6424 	DATA 	Keypress: v
33.7424 	DATA 	Keypress: e
33.8922 	DATA 	Keypress: r
33.9985 	DATA 	Keypress: b
34.9803 	DATA 	Mouse: Left button down, pos=(641,237)
34.9931 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'word': 'chopping', 'imagefile': 'images/chopping.jpg', 'category': 'verb', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
35.0244 	EXP 	fixation: autoDraw = False
35.0244 	EXP 	text: autoDraw = False
35.0244 	EXP 	image: autoDraw = False
35.0244 	EXP 	textbox: autoDraw = False
35.0244 	EXP 	text: height = 0.05
35.0244 	EXP 	text: height = 0.05
35.0244 	EXP 	text: height = 0.05
35.0244 	EXP 	text: text = 'chopping'
35.0244 	EXP 	image: image = 'images/chopping.jpg'
35.0244 	EXP 	fixation: autoDraw = True
35.2093 	DATA 	Mouse:  Left button up, pos=(641,237)
36.0081 	EXP 	text: autoDraw = True
36.0081 	EXP 	image: autoDraw = True
36.0081 	EXP 	textbox: autoDraw = True
36.0253 	EXP 	fixation: autoDraw = False
37.0752 	DATA 	Keypress: v
37.5071 	DATA 	Keypress: e
37.6471 	DATA 	Keypress: r
37.7902 	DATA 	Keypress: b
38.7569 	DATA 	Mouse: Left button down, pos=(641,237)
38.7581 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'word': 'cooker', 'imagefile': 'images/cooker.jpg', 'category': 'noun', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
38.8061 	EXP 	fixation: autoDraw = False
38.8061 	EXP 	text: autoDraw = False
38.8061 	EXP 	image: autoDraw = False
38.8061 	EXP 	textbox: autoDraw = False
38.8061 	EXP 	text: height = 0.05
38.8061 	EXP 	text: height = 0.05
38.8061 	EXP 	text: height = 0.05
38.8061 	EXP 	text: text = 'cooker'
38.8061 	EXP 	image: image = 'images/cooker.jpg'
38.8061 	EXP 	fixation: autoDraw = True
38.9898 	DATA 	Mouse:  Left button up, pos=(641,237)
39.7912 	EXP 	text: autoDraw = True
39.7912 	EXP 	image: autoDraw = True
39.7912 	EXP 	textbox: autoDraw = True
39.8063 	EXP 	fixation: autoDraw = False
40.5157 	DATA 	Keypress: n
40.7057 	DATA 	Keypress: o
40.8288 	DATA 	Keypress: u
41.1070 	DATA 	Keypress: n
42.1553 	DATA 	Mouse: Left button down, pos=(634,244)
42.1563 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'word': 'blending', 'imagefile': 'images/blending.jpg', 'category': 'verb', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
42.1909 	EXP 	fixation: autoDraw = False
42.1909 	EXP 	text: autoDraw = False
42.1909 	EXP 	image: autoDraw = False
42.1909 	EXP 	textbox: autoDraw = False
42.1909 	EXP 	text: height = 0.05
42.1909 	EXP 	text: height = 0.05
42.1909 	EXP 	text: height = 0.05
42.1909 	EXP 	text: text = 'blending'
42.1909 	EXP 	image: image = 'images/blending.jpg'
42.1909 	EXP 	fixation: autoDraw = True
42.3718 	DATA 	Mouse:  Left button up, pos=(634,244)
43.1710 	EXP 	text: autoDraw = True
43.1710 	EXP 	image: autoDraw = True
43.1710 	EXP 	textbox: autoDraw = True
43.2055 	EXP 	fixation: autoDraw = False
44.0138 	DATA 	Keypress: v
44.1049 	DATA 	Keypress: e
44.2552 	DATA 	Keypress: r
44.3548 	DATA 	Keypress: b
45.3095 	DATA 	Mouse: Left button down, pos=(658,227)
45.3222 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'word': 'mashing', 'imagefile': 'images/mashing.jpg', 'category': 'verb', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
45.3523 	EXP 	fixation: autoDraw = False
45.3523 	EXP 	text: autoDraw = False
45.3523 	EXP 	image: autoDraw = False
45.3523 	EXP 	textbox: autoDraw = False
45.3523 	EXP 	text: height = 0.05
45.3523 	EXP 	text: height = 0.05
45.3523 	EXP 	text: height = 0.05
45.3523 	EXP 	text: text = 'mashing'
45.3523 	EXP 	image: image = 'images/mashing.jpg'
45.3523 	EXP 	fixation: autoDraw = True
45.5383 	DATA 	Mouse:  Left button up, pos=(658,227)
46.3533 	EXP 	text: autoDraw = True
46.3533 	EXP 	image: autoDraw = True
46.3533 	EXP 	textbox: autoDraw = True
46.3697 	EXP 	fixation: autoDraw = False
47.1116 	DATA 	Keypress: v
47.2704 	DATA 	Keypress: e
47.4087 	DATA 	Keypress: r
47.5373 	DATA 	Keypress: b
48.5193 	DATA 	Mouse: Left button down, pos=(629,245)
48.5203 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'word': 'grinding', 'imagefile': 'images/grinding.jpg', 'category': 'verb', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
48.5524 	EXP 	fixation: autoDraw = False
48.5524 	EXP 	text: autoDraw = False
48.5524 	EXP 	image: autoDraw = False
48.5524 	EXP 	textbox: autoDraw = False
48.5524 	EXP 	text: height = 0.05
48.5524 	EXP 	text: height = 0.05
48.5524 	EXP 	text: height = 0.05
48.5524 	EXP 	text: text = 'grinding'
48.5524 	EXP 	image: image = 'images/grinding.jpg'
48.5524 	EXP 	fixation: autoDraw = True
48.7362 	DATA 	Mouse:  Left button up, pos=(629,245)
49.5358 	EXP 	text: autoDraw = True
49.5358 	EXP 	image: autoDraw = True
49.5358 	EXP 	textbox: autoDraw = True
49.5522 	EXP 	fixation: autoDraw = False
50.3279 	DATA 	Keypress: v
50.4522 	DATA 	Keypress: e
50.6011 	DATA 	Keypress: r
50.7349 	DATA 	Keypress: b
51.6847 	DATA 	Mouse: Left button down, pos=(653,235)
51.6858 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'word': 'fruit basket', 'imagefile': 'images/fruitbasket.jpg', 'category': 'noun', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
51.7169 	EXP 	fixation: autoDraw = False
51.7169 	EXP 	text: autoDraw = False
51.7169 	EXP 	image: autoDraw = False
51.7169 	EXP 	textbox: autoDraw = False
51.7169 	EXP 	text: height = 0.05
51.7169 	EXP 	text: height = 0.05
51.7169 	EXP 	text: height = 0.05
51.7169 	EXP 	text: text = 'fruit basket'
51.7169 	EXP 	image: image = 'images/fruitbasket.jpg'
51.7169 	EXP 	fixation: autoDraw = True
51.9176 	DATA 	Mouse:  Left button up, pos=(653,235)
52.7173 	EXP 	text: autoDraw = True
52.7173 	EXP 	image: autoDraw = True
52.7173 	EXP 	textbox: autoDraw = True
52.7340 	EXP 	fixation: autoDraw = False
53.6909 	DATA 	Keypress: n
54.0672 	DATA 	Keypress: u
54.3413 	DATA 	Keypress: n
54.9337 	DATA 	Keypress: backspace
55.0899 	DATA 	Keypress: backspace
55.5225 	DATA 	Keypress: o
55.7836 	DATA 	Keypress: u
56.2660 	DATA 	Keypress: n
57.7489 	DATA 	Mouse: Left button down, pos=(606,229)
57.7499 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'word': 'ice tray', 'imagefile': 'images/icetray.jpg', 'category': 'noun', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
57.7810 	EXP 	fixation: autoDraw = False
57.7810 	EXP 	text: autoDraw = False
57.7810 	EXP 	image: autoDraw = False
57.7810 	EXP 	textbox: autoDraw = False
57.7810 	EXP 	text: height = 0.05
57.7810 	EXP 	text: height = 0.05
57.7810 	EXP 	text: height = 0.05
57.7810 	EXP 	text: text = 'ice tray'
57.7810 	EXP 	image: image = 'images/icetray.jpg'
57.7810 	EXP 	fixation: autoDraw = True
57.9822 	DATA 	Mouse:  Left button up, pos=(606,229)
58.7651 	EXP 	text: autoDraw = True
58.7651 	EXP 	image: autoDraw = True
58.7651 	EXP 	textbox: autoDraw = True
58.7815 	EXP 	fixation: autoDraw = False
59.5901 	DATA 	Keypress: n
59.7360 	DATA 	Keypress: o
59.8479 	DATA 	Keypress: u
60.0641 	DATA 	Keypress: n
60.9359 	DATA 	Mouse: Left button down, pos=(633,236)
60.9483 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'word': 'grating', 'imagefile': 'images/grating.jpg', 'category': 'verb', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
60.9791 	EXP 	fixation: autoDraw = False
60.9791 	EXP 	text: autoDraw = False
60.9791 	EXP 	image: autoDraw = False
60.9791 	EXP 	textbox: autoDraw = False
60.9791 	EXP 	text: height = 0.05
60.9791 	EXP 	text: height = 0.05
60.9791 	EXP 	text: height = 0.05
60.9791 	EXP 	text: text = 'grating'
60.9791 	EXP 	image: image = 'images/grating.jpg'
60.9791 	EXP 	fixation: autoDraw = True
61.1648 	DATA 	Mouse:  Left button up, pos=(633,236)
61.9802 	EXP 	text: autoDraw = True
61.9802 	EXP 	image: autoDraw = True
61.9802 	EXP 	textbox: autoDraw = True
61.9962 	EXP 	fixation: autoDraw = False
62.7882 	DATA 	Keypress: v
63.0464 	DATA 	Keypress: r
63.4191 	DATA 	Keypress: backspace
63.5463 	DATA 	Keypress: e
63.7129 	DATA 	Keypress: r
64.2629 	DATA 	Keypress: b
65.7174 	DATA 	Mouse: Left button down, pos=(644,252)
65.7296 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'word': 'garnishing', 'imagefile': 'images/garnishing.jpg', 'category': 'verb', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
65.7603 	EXP 	fixation: autoDraw = False
65.7603 	EXP 	text: autoDraw = False
65.7603 	EXP 	image: autoDraw = False
65.7603 	EXP 	textbox: autoDraw = False
65.7603 	EXP 	text: height = 0.05
65.7603 	EXP 	text: height = 0.05
65.7603 	EXP 	text: height = 0.05
65.7603 	EXP 	text: text = 'garnishing'
65.7603 	EXP 	image: image = 'images/garnishing.jpg'
65.7603 	EXP 	fixation: autoDraw = True
65.9462 	DATA 	Mouse:  Left button up, pos=(644,252)
