10.9850 	INFO 	Loaded monitor calibration from ['2024_08_08 19:17']
15.7230 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0870 	EXP 	textbox: autoLog = True
0.0870 	EXP 	textbox_2: autoLog = True
0.1050 	INFO 	Keyboard events cleared
0.1047 	EXP 	text_3: autoDraw = True
1.4324 	EXP 	Imported imagecondition.csv as conditions, 24 conditions, 3 params
1.4328 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'microwave', 'imagefile': 'images/microwave.jpg', 'category': 'noun', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.4384 	DATA 	Keypress: space
1.4532 	EXP 	text_3: autoDraw = False
1.4532 	EXP 	text: height = 0.05
1.4532 	EXP 	text: height = 0.05
1.4532 	EXP 	text: height = 0.05
1.4532 	EXP 	text: text = 'microwave'
1.4532 	EXP 	image: image = 'images/microwave.jpg'
1.4532 	EXP 	fixation: autoDraw = True
2.4541 	EXP 	text: autoDraw = True
2.4541 	EXP 	image: autoDraw = True
2.4541 	EXP 	textbox: autoDraw = True
2.4706 	EXP 	fixation: autoDraw = False
3.4945 	DATA 	Keypress: n
3.6878 	DATA 	Keypress: o
3.7773 	DATA 	Keypress: u
4.0042 	DATA 	Keypress: n
4.9532 	DATA 	Mouse: Left button down, pos=(647,243)
4.9543 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'peeling', 'imagefile': 'images/peeling.jpg', 'category': 'verb', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
4.9694 	EXP 	fixation: autoDraw = False
4.9694 	EXP 	text: autoDraw = False
4.9694 	EXP 	image: autoDraw = False
4.9694 	EXP 	textbox: autoDraw = False
4.9694 	EXP 	text: height = 0.05
4.9694 	EXP 	text: height = 0.05
4.9694 	EXP 	text: height = 0.05
4.9694 	EXP 	text: text = 'peeling'
4.9694 	EXP 	image: image = 'images/peeling.jpg'
4.9694 	EXP 	fixation: autoDraw = True
5.1708 	DATA 	Mouse:  Left button up, pos=(647,243)
5.9850 	EXP 	fixation: autoDraw = False
5.9850 	EXP 	text: autoDraw = True
5.9850 	EXP 	image: autoDraw = True
5.9850 	EXP 	textbox: autoDraw = True
6.9913 	DATA 	Keypress: v
7.1418 	DATA 	Keypress: e
7.2842 	DATA 	Keypress: r
7.3749 	DATA 	Keypress: b
8.4178 	DATA 	Mouse: Left button down, pos=(637,222)
8.4190 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'boiling', 'imagefile': 'images/boiling.jpg', 'category': 'verb', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
8.4341 	EXP 	fixation: autoDraw = False
8.4341 	EXP 	text: autoDraw = False
8.4341 	EXP 	image: autoDraw = False
8.4341 	EXP 	textbox: autoDraw = False
8.4341 	EXP 	text: height = 0.05
8.4341 	EXP 	text: height = 0.05
8.4341 	EXP 	text: height = 0.05
8.4341 	EXP 	text: text = 'boiling'
8.4341 	EXP 	image: image = 'images/boiling.jpg'
8.4341 	EXP 	fixation: autoDraw = True
8.6521 	DATA 	Mouse:  Left button up, pos=(637,222)
9.4499 	EXP 	fixation: autoDraw = False
9.4499 	EXP 	text: autoDraw = True
9.4499 	EXP 	image: autoDraw = True
9.4499 	EXP 	textbox: autoDraw = True
10.3667 	DATA 	Keypress: v
10.4837 	DATA 	Keypress: e
10.5898 	DATA 	Keypress: r
10.6997 	DATA 	Keypress: b
11.7385 	DATA 	Mouse: Left button down, pos=(633,235)
11.7503 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'grating', 'imagefile': 'images/grating.jpg', 'category': 'verb', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
11.7658 	EXP 	fixation: autoDraw = False
11.7658 	EXP 	text: autoDraw = False
11.7658 	EXP 	image: autoDraw = False
11.7658 	EXP 	textbox: autoDraw = False
11.7658 	EXP 	text: height = 0.05
11.7658 	EXP 	text: height = 0.05
11.7658 	EXP 	text: height = 0.05
11.7658 	EXP 	text: text = 'grating'
11.7658 	EXP 	image: image = 'images/grating.jpg'
11.7658 	EXP 	fixation: autoDraw = True
11.9672 	DATA 	Mouse:  Left button up, pos=(633,235)
12.7658 	EXP 	text: autoDraw = True
12.7658 	EXP 	image: autoDraw = True
12.7658 	EXP 	textbox: autoDraw = True
12.7816 	EXP 	fixation: autoDraw = False
13.7173 	DATA 	Keypress: v
13.8216 	DATA 	Keypress: e
13.9318 	DATA 	Keypress: r
14.0554 	DATA 	Keypress: b
15.0653 	DATA 	Mouse: Left button down, pos=(632,234)
15.0664 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'word': 'dish soap', 'imagefile': 'images/dishsoap.jpg', 'category': 'noun', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
15.0965 	EXP 	fixation: autoDraw = False
15.0965 	EXP 	text: autoDraw = False
15.0965 	EXP 	image: autoDraw = False
15.0965 	EXP 	textbox: autoDraw = False
15.0965 	EXP 	text: height = 0.05
15.0965 	EXP 	text: height = 0.05
15.0965 	EXP 	text: height = 0.05
15.0965 	EXP 	text: text = 'dish soap'
15.0965 	EXP 	image: image = 'images/dishsoap.jpg'
15.0965 	EXP 	fixation: autoDraw = True
15.2813 	DATA 	Mouse:  Left button up, pos=(632,234)
16.0973 	EXP 	text: autoDraw = True
16.0973 	EXP 	image: autoDraw = True
16.0973 	EXP 	textbox: autoDraw = True
16.1133 	EXP 	fixation: autoDraw = False
17.6469 	DATA 	Keypress: n
17.8299 	DATA 	Keypress: o
17.9358 	DATA 	Keypress: u
18.1133 	DATA 	Keypress: n
19.0690 	DATA 	Mouse: Left button down, pos=(638,245)
19.0805 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'word': 'refrigerator', 'imagefile': 'images/refrigerator.jpg', 'category': 'noun', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
19.7535 	DATA 	Mouse:  Left button up, pos=(638,245)
19.7538 	DATA 	Mouse: Left button down, pos=(638,245)
19.7787 	EXP 	fixation: autoDraw = False
19.7787 	EXP 	text: autoDraw = False
19.7787 	EXP 	image: autoDraw = False
19.7787 	EXP 	textbox: autoDraw = False
19.7787 	EXP 	text: height = 0.05
19.7787 	EXP 	text: height = 0.05
19.7787 	EXP 	text: height = 0.05
19.7787 	EXP 	text: text = 'refrigerator'
19.7787 	EXP 	image: image = 'images/refrigerator.jpg'
19.7787 	EXP 	fixation: autoDraw = True
19.9482 	DATA 	Mouse:  Left button up, pos=(638,245)
20.3067 	EXP 	text: autoDraw = True
20.3067 	EXP 	image: autoDraw = True
20.3067 	EXP 	textbox: autoDraw = True
20.7788 	EXP 	fixation: autoDraw = False
21.3956 	DATA 	Keypress: n
21.5454 	DATA 	Keypress: o
21.6287 	DATA 	Keypress: u
21.7951 	DATA 	Keypress: n
22.8618 	DATA 	Mouse: Left button down, pos=(647,247)
22.8629 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'word': 'grilling', 'imagefile': 'images/grilling.jpg', 'category': 'verb', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
22.8780 	EXP 	fixation: autoDraw = False
22.8780 	EXP 	text: autoDraw = False
22.8780 	EXP 	image: autoDraw = False
22.8780 	EXP 	textbox: autoDraw = False
22.8780 	EXP 	text: height = 0.05
22.8780 	EXP 	text: height = 0.05
22.8780 	EXP 	text: height = 0.05
22.8780 	EXP 	text: text = 'grilling'
22.8780 	EXP 	image: image = 'images/grilling.jpg'
22.8780 	EXP 	fixation: autoDraw = True
23.0951 	DATA 	Mouse:  Left button up, pos=(647,247)
24.4234 	EXP 	text: autoDraw = True
24.4234 	EXP 	image: autoDraw = True
24.4234 	EXP 	textbox: autoDraw = True
24.4430 	EXP 	fixation: autoDraw = False
25.2282 	DATA 	Keypress: v
25.4608 	DATA 	Keypress: r
25.5828 	DATA 	Keypress: b
26.3270 	DATA 	Keypress: backspace
26.4604 	DATA 	Keypress: backspace
26.5767 	DATA 	Keypress: e
26.7277 	DATA 	Keypress: r
27.3096 	DATA 	Keypress: b
28.3755 	DATA 	Mouse: Left button down, pos=(645,244)
28.3765 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'word': 'blending', 'imagefile': 'images/blending.jpg', 'category': 'verb', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
28.3917 	EXP 	fixation: autoDraw = False
28.3917 	EXP 	text: autoDraw = False
28.3917 	EXP 	image: autoDraw = False
28.3917 	EXP 	textbox: autoDraw = False
28.3917 	EXP 	text: height = 0.05
28.3917 	EXP 	text: height = 0.05
28.3917 	EXP 	text: height = 0.05
28.3917 	EXP 	text: text = 'blending'
28.3917 	EXP 	image: image = 'images/blending.jpg'
28.3917 	EXP 	fixation: autoDraw = True
28.6090 	DATA 	Mouse:  Left button up, pos=(645,244)
29.3913 	EXP 	text: autoDraw = True
29.3913 	EXP 	image: autoDraw = True
29.3913 	EXP 	textbox: autoDraw = True
29.4077 	EXP 	fixation: autoDraw = False
30.5585 	DATA 	Keypress: n
30.6827 	DATA 	Keypress: o
30.7914 	DATA 	Keypress: u
31.2811 	DATA 	Keypress: backspace
31.4239 	DATA 	Keypress: backspace
31.6972 	DATA 	Keypress: backspace
32.0663 	DATA 	Keypress: v
32.1741 	DATA 	Keypress: e
32.3139 	DATA 	Keypress: r
32.4145 	DATA 	Keypress: b
33.4455 	DATA 	Mouse: Left button down, pos=(651,207)
33.4577 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'word': 'garnishing', 'imagefile': 'images/garnishing.jpg', 'category': 'verb', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
33.4730 	EXP 	fixation: autoDraw = False
33.4730 	EXP 	text: autoDraw = False
33.4730 	EXP 	image: autoDraw = False
33.4730 	EXP 	textbox: autoDraw = False
33.4730 	EXP 	text: height = 0.05
33.4730 	EXP 	text: height = 0.05
33.4730 	EXP 	text: height = 0.05
33.4730 	EXP 	text: text = 'garnishing'
33.4730 	EXP 	image: image = 'images/garnishing.jpg'
33.4730 	EXP 	fixation: autoDraw = True
33.6739 	DATA 	Mouse:  Left button up, pos=(651,207)
34.4892 	EXP 	fixation: autoDraw = False
34.4892 	EXP 	text: autoDraw = True
34.4892 	EXP 	image: autoDraw = True
34.4892 	EXP 	textbox: autoDraw = True
35.4635 	DATA 	Keypress: v
35.6055 	DATA 	Keypress: e
35.7284 	DATA 	Keypress: r
35.8395 	DATA 	Keypress: b
37.2113 	DATA 	Mouse: Left button down, pos=(660,237)
37.2229 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'word': 'garbage bin', 'imagefile': 'images/garbagebin.jpg', 'category': 'noun', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
37.2533 	EXP 	fixation: autoDraw = False
37.2533 	EXP 	text: autoDraw = False
37.2533 	EXP 	image: autoDraw = False
37.2533 	EXP 	textbox: autoDraw = False
37.2533 	EXP 	text: height = 0.05
37.2533 	EXP 	text: height = 0.05
37.2533 	EXP 	text: height = 0.05
37.2533 	EXP 	text: text = 'garbage bin'
37.2533 	EXP 	image: image = 'images/garbagebin.jpg'
37.2533 	EXP 	fixation: autoDraw = True
37.4384 	DATA 	Mouse:  Left button up, pos=(660,237)
38.2540 	EXP 	text: autoDraw = True
38.2540 	EXP 	image: autoDraw = True
38.2540 	EXP 	textbox: autoDraw = True
38.2708 	EXP 	fixation: autoDraw = False
39.1878 	DATA 	Keypress: n
39.3445 	DATA 	Keypress: o
39.4541 	DATA 	Keypress: u
39.6280 	DATA 	Keypress: n
40.6541 	DATA 	Mouse: Left button down, pos=(638,231)
40.6554 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'word': 'knife', 'imagefile': 'images/knife.jpg', 'category': 'noun', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
40.6699 	EXP 	fixation: autoDraw = False
40.6699 	EXP 	text: autoDraw = False
40.6699 	EXP 	image: autoDraw = False
40.6699 	EXP 	textbox: autoDraw = False
40.6699 	EXP 	text: height = 0.05
40.6699 	EXP 	text: height = 0.05
40.6699 	EXP 	text: height = 0.05
40.6699 	EXP 	text: text = 'knife'
40.6699 	EXP 	image: image = 'images/knife.jpg'
40.6699 	EXP 	fixation: autoDraw = True
40.8705 	DATA 	Mouse:  Left button up, pos=(638,231)
41.6862 	EXP 	fixation: autoDraw = False
41.6862 	EXP 	text: autoDraw = True
41.6862 	EXP 	image: autoDraw = True
41.6862 	EXP 	textbox: autoDraw = True
42.4871 	DATA 	Keypress: n
42.7923 	DATA 	Keypress: u
43.2868 	DATA 	Keypress: backspace
43.7419 	DATA 	Keypress: o
43.9525 	DATA 	Keypress: u
44.4024 	DATA 	Keypress: n
45.2902 	DATA 	Mouse: Left button down, pos=(651,219)
45.3025 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'word': 'whisking', 'imagefile': 'images/whisking.jpg', 'category': 'verb', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
45.3182 	EXP 	fixation: autoDraw = False
45.3182 	EXP 	text: autoDraw = False
45.3182 	EXP 	image: autoDraw = False
45.3182 	EXP 	textbox: autoDraw = False
45.3182 	EXP 	text: height = 0.05
45.3182 	EXP 	text: height = 0.05
45.3182 	EXP 	text: height = 0.05
45.3182 	EXP 	text: text = 'whisking'
45.3182 	EXP 	image: image = 'images/whisking.jpg'
45.3182 	EXP 	fixation: autoDraw = True
45.5186 	DATA 	Mouse:  Left button up, pos=(651,219)
46.3179 	EXP 	text: autoDraw = True
46.3179 	EXP 	image: autoDraw = True
46.3179 	EXP 	textbox: autoDraw = True
46.3340 	EXP 	fixation: autoDraw = False
47.2924 	DATA 	Keypress: v
47.4016 	DATA 	Keypress: e
47.5179 	DATA 	Keypress: r
47.5908 	DATA 	Keypress: b
48.5337 	DATA 	Mouse: Left button down, pos=(634,233)
48.5353 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'word': 'chopping', 'imagefile': 'images/chopping.jpg', 'category': 'verb', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
48.5495 	EXP 	fixation: autoDraw = False
48.5495 	EXP 	text: autoDraw = False
48.5495 	EXP 	image: autoDraw = False
48.5495 	EXP 	textbox: autoDraw = False
48.5495 	EXP 	text: height = 0.05
48.5495 	EXP 	text: height = 0.05
48.5495 	EXP 	text: height = 0.05
48.5495 	EXP 	text: text = 'chopping'
48.5495 	EXP 	image: image = 'images/chopping.jpg'
48.5495 	EXP 	fixation: autoDraw = True
48.7505 	DATA 	Mouse:  Left button up, pos=(634,233)
49.5502 	EXP 	fixation: autoDraw = False
49.5502 	EXP 	text: autoDraw = True
49.5502 	EXP 	image: autoDraw = True
49.5502 	EXP 	textbox: autoDraw = True
50.4249 	DATA 	Keypress: v
50.5048 	DATA 	Keypress: e
50.6494 	DATA 	Keypress: r
50.7158 	DATA 	Keypress: b
51.8042 	DATA 	Mouse: Left button down, pos=(635,251)
51.8164 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'word': 'frying', 'imagefile': 'images/frying.jpg', 'category': 'verb', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
51.8322 	EXP 	fixation: autoDraw = False
51.8322 	EXP 	text: autoDraw = False
51.8322 	EXP 	image: autoDraw = False
51.8322 	EXP 	textbox: autoDraw = False
51.8322 	EXP 	text: height = 0.05
51.8322 	EXP 	text: height = 0.05
51.8322 	EXP 	text: height = 0.05
51.8322 	EXP 	text: text = 'frying'
51.8322 	EXP 	image: image = 'images/frying.jpg'
51.8322 	EXP 	fixation: autoDraw = True
52.0320 	DATA 	Mouse:  Left button up, pos=(635,251)
52.8479 	EXP 	text: autoDraw = True
52.8479 	EXP 	image: autoDraw = True
52.8479 	EXP 	textbox: autoDraw = True
52.8644 	EXP 	fixation: autoDraw = False
53.5568 	DATA 	Keypress: v
53.6807 	DATA 	Keypress: e
53.8041 	DATA 	Keypress: r
53.8908 	DATA 	Keypress: b
54.9303 	DATA 	Mouse: Left button down, pos=(642,233)
54.9314 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'word': 'cooker', 'imagefile': 'images/cooker.jpg', 'category': 'noun', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
54.9629 	EXP 	fixation: autoDraw = False
54.9629 	EXP 	text: autoDraw = False
54.9629 	EXP 	image: autoDraw = False
54.9629 	EXP 	textbox: autoDraw = False
54.9629 	EXP 	text: height = 0.05
54.9629 	EXP 	text: height = 0.05
54.9629 	EXP 	text: height = 0.05
54.9629 	EXP 	text: text = 'cooker'
54.9629 	EXP 	image: image = 'images/cooker.jpg'
54.9629 	EXP 	fixation: autoDraw = True
55.1472 	DATA 	Mouse:  Left button up, pos=(642,233)
55.9636 	EXP 	text: autoDraw = True
55.9636 	EXP 	image: autoDraw = True
55.9636 	EXP 	textbox: autoDraw = True
55.9801 	EXP 	fixation: autoDraw = False
56.7142 	DATA 	Keypress: n
56.8799 	DATA 	Keypress: o
57.0141 	DATA 	Keypress: u
57.1874 	DATA 	Keypress: n
58.2794 	DATA 	Mouse: Left button down, pos=(632,240)
58.2805 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'word': 'jar', 'imagefile': 'images/jar.jpg', 'category': 'noun', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
58.2957 	EXP 	fixation: autoDraw = False
58.2957 	EXP 	text: autoDraw = False
58.2957 	EXP 	image: autoDraw = False
58.2957 	EXP 	textbox: autoDraw = False
58.2957 	EXP 	text: height = 0.05
58.2957 	EXP 	text: height = 0.05
58.2957 	EXP 	text: height = 0.05
58.2957 	EXP 	text: text = 'jar'
58.2957 	EXP 	image: image = 'images/jar.jpg'
58.2957 	EXP 	fixation: autoDraw = True
58.4985 	DATA 	Mouse:  Left button up, pos=(632,240)
59.3120 	EXP 	fixation: autoDraw = False
59.3120 	EXP 	text: autoDraw = True
59.3120 	EXP 	image: autoDraw = True
59.3120 	EXP 	textbox: autoDraw = True
60.0705 	DATA 	Keypress: n
60.2285 	DATA 	Keypress: o
60.3674 	DATA 	Keypress: u
60.5623 	DATA 	Keypress: n
62.0449 	DATA 	Mouse: Left button down, pos=(613,231)
62.0461 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'word': 'ice tray', 'imagefile': 'images/icetray.jpg', 'category': 'noun', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
62.0607 	EXP 	fixation: autoDraw = False
62.0607 	EXP 	text: autoDraw = False
62.0607 	EXP 	image: autoDraw = False
62.0607 	EXP 	textbox: autoDraw = False
62.0607 	EXP 	text: height = 0.05
62.0607 	EXP 	text: height = 0.05
62.0607 	EXP 	text: height = 0.05
62.0607 	EXP 	text: text = 'ice tray'
62.0607 	EXP 	image: image = 'images/icetray.jpg'
62.0607 	EXP 	fixation: autoDraw = True
62.2781 	DATA 	Mouse:  Left button up, pos=(613,231)
63.0607 	EXP 	fixation: autoDraw = False
63.0607 	EXP 	text: autoDraw = True
63.0607 	EXP 	image: autoDraw = True
63.0607 	EXP 	textbox: autoDraw = True
64.1612 	DATA 	Keypress: n
64.3597 	DATA 	Keypress: o
64.7431 	DATA 	Keypress: u
64.9169 	DATA 	Keypress: n
67.8301 	DATA 	Mouse: Left button down, pos=(611,228)
67.8427 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'word': 'baking', 'imagefile': 'images/baking.jpg', 'category': 'verb', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
67.8588 	EXP 	fixation: autoDraw = False
67.8588 	EXP 	text: autoDraw = False
67.8588 	EXP 	image: autoDraw = False
67.8588 	EXP 	textbox: autoDraw = False
67.8588 	EXP 	text: height = 0.05
67.8588 	EXP 	text: height = 0.05
67.8588 	EXP 	text: height = 0.05
