32.8042 	INFO 	Loaded monitor calibration from ['2024_08_08 19:17']
33.1595 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5C01715B0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5C0171550>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5C01713A0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F5C026FAC0>, multiSample=False, name='window1', numSamples=2, pos=[320.0, 200.0], screen=0, size=array([1280,  800]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
33.1597 	EXP 	window1: backgroundImage = ''
33.1597 	EXP 	window1: backgroundFit = 'none'
33.1601 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5C01716D0>
33.1603 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5C01716D0>
33.1656 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5C01716D0>
33.1664 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5C01716D0>
33.2427 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5C01716D0>
33.2428 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5C01716D0>
33.2437 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5C01716D0>
33.2445 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001F5C01716D0>
33.2620 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
33.2620 	EXP 	window1: recordFrameIntervals = False
33.5318 	EXP 	window1: recordFrameIntervals = True
33.7161 	EXP 	Screen (0) actual frame rate measured at 59.50Hz
33.7161 	EXP 	window1: recordFrameIntervals = False
33.7163 	EXP 	window1: mouseVisible = True
33.7584 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
37.4386 	INFO 	keyboard.Keyboard is using iohub backend.
37.4386 	EXP 	wordpriming: status = STARTED
37.4390 	EXP 	window1: mouseVisible = True
37.4726 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
37.4844 	EXP 	window1: mouseVisible = True
37.4873 	EXP 	window1: mouseVisible = True
37.4875 	EXP 	window1: mouseVisible = True
37.4882 	EXP 	window1: mouseVisible = True
37.4890 	EXP 	window1: mouseVisible = True
37.4989 	EXP 	window1: mouseVisible = True
37.4991 	EXP 	window1: mouseVisible = True
37.4998 	EXP 	window1: mouseVisible = True
37.5005 	EXP 	window1: mouseVisible = True
37.5079 	EXP 	window1: mouseVisible = True
37.5081 	EXP 	window1: mouseVisible = True
37.5088 	EXP 	window1: mouseVisible = True
37.5095 	EXP 	window1: mouseVisible = True
37.5189 	EXP 	window1: mouseVisible = True
37.5191 	EXP 	window1: mouseVisible = True
37.5198 	EXP 	window1: mouseVisible = True
37.5205 	EXP 	window1: mouseVisible = True
37.5260 	EXP 	window1: mouseVisible = True
37.5308 	EXP 	window1: mouseVisible = True
