30.0024 	INFO 	Loaded monitor calibration from ['2024_08_08 19:17']
7.0186 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=219, pos=array([0.29597128, 0.20725267]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.0187 	EXP 	window1: mouseVisible = True
7.0216 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=214, pos=array([-0.48488849,  0.405983  ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.0217 	EXP 	window1: mouseVisible = True
7.0241 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=336, pos=array([ 0.4646442 , -0.28790179]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.0242 	EXP 	window1: mouseVisible = True
7.0263 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=68, pos=array([-0.32110102,  0.38571389]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.0264 	EXP 	window1: mouseVisible = True
7.0285 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=153, pos=array([-0.29889106,  0.4776016 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.0286 	EXP 	window1: mouseVisible = True
7.0307 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=355, pos=array([0.36106134, 0.27681046]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.0308 	EXP 	window1: mouseVisible = True
7.0329 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=90, pos=array([-0.18625191,  0.24483327]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.0330 	EXP 	window1: mouseVisible = True
7.0355 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=70, pos=array([-0.44618008, -0.24856323]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.0357 	EXP 	window1: mouseVisible = True
7.0379 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=233, pos=array([ 0.38030872, -0.45166536]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.0538 	EXP 	text: autoDraw = False
7.0538 	EXP 	target: ori = 0.0
7.0538 	EXP 	target: height = 0.1
7.0538 	EXP 	target: height = 0.1
7.0538 	EXP 	target: height = 0.1
7.0538 	EXP 	target: text = 'T'
7.0538 	EXP 	distr: autoDraw = True
7.0538 	EXP 	distr: autoDraw = True
7.0538 	EXP 	distr: autoDraw = True
7.0538 	EXP 	distr: autoDraw = True
7.0538 	EXP 	distr: autoDraw = True
7.0538 	EXP 	distr: autoDraw = True
7.0538 	EXP 	distr: autoDraw = True
7.0538 	EXP 	distr: autoDraw = True
7.0538 	EXP 	distr: autoDraw = True
7.0538 	EXP 	distr: autoDraw = True
7.0538 	EXP 	fixation: autoDraw = True
7.0538 	EXP 	target: autoDraw = True
9.9239 	DATA 	Mouse: Left button down, pos=(656,716)
9.9255 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
9.9260 	EXP 	window1: mouseVisible = True
9.9293 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=25, pos=array([-0.28092471, -0.32488627]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.9295 	EXP 	window1: mouseVisible = True
9.9324 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=0, pos=array([0.24111046, 0.21527173]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.9325 	EXP 	window1: mouseVisible = True
9.9353 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=250, pos=array([ 0.05537104, -0.13704464]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.9355 	EXP 	window1: mouseVisible = True
9.9380 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=143, pos=array([0.37616506, 0.41881414]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.9382 	EXP 	window1: mouseVisible = True
9.9403 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=25, pos=array([-0.04855124,  0.46448992]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
9.9553 	EXP 	fixation: autoDraw = False
9.9553 	EXP 	target: autoDraw = False
9.9553 	EXP 	distr: autoDraw = False
9.9553 	EXP 	distr: autoDraw = False
9.9553 	EXP 	distr: autoDraw = False
9.9553 	EXP 	distr: autoDraw = False
9.9553 	EXP 	distr: autoDraw = False
9.9553 	EXP 	distr: autoDraw = False
9.9553 	EXP 	distr: autoDraw = False
9.9553 	EXP 	distr: autoDraw = False
9.9553 	EXP 	distr: autoDraw = False
9.9553 	EXP 	distr: autoDraw = False
9.9553 	EXP 	target: ori = 0.0
9.9553 	EXP 	target: text = 'T'
9.9553 	EXP 	distr: autoDraw = True
9.9553 	EXP 	distr: autoDraw = True
9.9553 	EXP 	distr: autoDraw = True
9.9553 	EXP 	distr: autoDraw = True
9.9553 	EXP 	distr: autoDraw = True
9.9553 	EXP 	fixation: autoDraw = True
9.9553 	EXP 	target: autoDraw = True
10.1564 	DATA 	Mouse:  Left button up, pos=(656,716)
12.2049 	DATA 	Mouse: Left button down, pos=(973,605)
12.2064 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
12.2069 	EXP 	window1: mouseVisible = True
12.2101 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=240, pos=array([-0.18420113, -0.45953155]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.2102 	EXP 	window1: mouseVisible = True
12.2131 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=57, pos=array([-0.48563118, -0.30136553]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.2132 	EXP 	window1: mouseVisible = True
12.2161 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=276, pos=array([0.06301339, 0.08137543]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.2162 	EXP 	window1: mouseVisible = True
12.2189 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=249, pos=array([-0.24674829,  0.10069353]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.2191 	EXP 	window1: mouseVisible = True
12.2214 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=22, pos=array([ 0.3692166 , -0.24372856]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.2380 	EXP 	fixation: autoDraw = False
12.2380 	EXP 	target: autoDraw = False
12.2380 	EXP 	distr: autoDraw = False
12.2380 	EXP 	distr: autoDraw = False
12.2380 	EXP 	distr: autoDraw = False
12.2380 	EXP 	distr: autoDraw = False
12.2380 	EXP 	distr: autoDraw = False
12.2380 	EXP 	target: ori = 0.0
12.2380 	EXP 	target: text = 'T'
12.2380 	EXP 	distr: autoDraw = True
12.2380 	EXP 	distr: autoDraw = True
12.2380 	EXP 	distr: autoDraw = True
12.2380 	EXP 	distr: autoDraw = True
12.2380 	EXP 	distr: autoDraw = True
12.2380 	EXP 	fixation: autoDraw = True
12.2380 	EXP 	target: autoDraw = True
12.4224 	DATA 	Mouse:  Left button up, pos=(973,605)
13.9540 	DATA 	Mouse: Left button down, pos=(646,566)
13.9552 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
13.9556 	EXP 	window1: mouseVisible = True
13.9580 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=48, pos=array([-0.46187942,  0.03041105]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
13.9581 	EXP 	window1: mouseVisible = True
13.9603 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=352, pos=array([0.09146505, 0.15086364]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
13.9605 	EXP 	window1: mouseVisible = True
13.9633 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=210, pos=array([-0.28887583,  0.00974502]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
13.9634 	EXP 	window1: mouseVisible = True
13.9655 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=60, pos=array([-0.34085578,  0.17844133]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
13.9656 	EXP 	window1: mouseVisible = True
13.9680 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=201, pos=array([ 0.35807912, -0.4802357 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
13.9681 	EXP 	window1: mouseVisible = True
13.9703 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=0, pos=array([ 0.22013814, -0.27556338]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
13.9704 	EXP 	window1: mouseVisible = True
13.9725 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=134, pos=array([0.27021447, 0.37153602]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
13.9726 	EXP 	window1: mouseVisible = True
13.9747 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=196, pos=array([0.2816035 , 0.40280181]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
13.9748 	EXP 	window1: mouseVisible = True
13.9778 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=255, pos=array([-0.40804638, -0.31639985]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
13.9779 	EXP 	window1: mouseVisible = True
13.9801 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=48, pos=array([-0.07318864,  0.23318084]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
13.9932 	EXP 	fixation: autoDraw = False
13.9932 	EXP 	target: autoDraw = False
13.9932 	EXP 	distr: autoDraw = False
13.9932 	EXP 	distr: autoDraw = False
13.9932 	EXP 	distr: autoDraw = False
13.9932 	EXP 	distr: autoDraw = False
13.9932 	EXP 	distr: autoDraw = False
13.9932 	EXP 	target: ori = 0.0
13.9932 	EXP 	target: text = 'T'
13.9932 	EXP 	distr: autoDraw = True
13.9932 	EXP 	distr: autoDraw = True
13.9932 	EXP 	distr: autoDraw = True
13.9932 	EXP 	distr: autoDraw = True
13.9932 	EXP 	distr: autoDraw = True
13.9932 	EXP 	distr: autoDraw = True
13.9932 	EXP 	distr: autoDraw = True
13.9932 	EXP 	distr: autoDraw = True
13.9932 	EXP 	distr: autoDraw = True
13.9932 	EXP 	distr: autoDraw = True
