13.0720 	INFO 	Loaded monitor calibration from ['2024_08_08 19:17']
13.3834 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020BF3C43550>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020BF3C434F0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020BF3C43340>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020BF3D0FA60>, multiSample=False, name='window1', numSamples=2, pos=[320.0, 200.0], screen=0, size=array([1280,  800]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.3835 	EXP 	window1: backgroundImage = ''
13.3836 	EXP 	window1: backgroundFit = 'none'
13.3841 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000020BF3C43670>
13.3843 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000020BF3C43670>
13.3878 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000020BF3C43670>
13.3886 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000020BF3C43670>
13.4551 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000020BF3C43670>
13.4554 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000020BF3C43670>
13.4570 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000020BF3C43670>
13.4583 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000020BF3C43670>
13.4764 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.4764 	EXP 	window1: recordFrameIntervals = False
13.6634 	EXP 	window1: recordFrameIntervals = True
13.8951 	EXP 	Screen (0) actual frame rate measured at 60.59Hz
13.8952 	EXP 	window1: recordFrameIntervals = False
13.8953 	EXP 	window1: mouseVisible = True
13.9156 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
17.6425 	INFO 	keyboard.Keyboard is using iohub backend.
17.6425 	INFO 	keyboard.Keyboard is using iohub backend.
17.6425 	EXP 	delaydiscounting: status = STARTED
17.6428 	EXP 	window1: mouseVisible = True
17.6471 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
17.6474 	EXP 	window1: mouseVisible = True
17.6755 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0390 	EXP 	Imported C:/Users/User/Desktop/AU/SEM5/PSY310/discounting.xlsx as conditions, 7 conditions, 3 params
0.0401 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'reward_today': 49, 'future_reward': 60, 'delay': 89, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0912 	EXP 	text: height = 0.05
0.0912 	EXP 	text: height = 0.05
0.0912 	EXP 	text: height = 0.05
0.0912 	EXP 	text: text = 'GBP 49 today or GBP 60 after 89 days'
0.0912 	EXP 	fixation: autoDraw = True
1.0159 	INFO 	Keyboard events cleared
1.0154 	EXP 	text: autoDraw = True
1.0994 	EXP 	fixation: autoDraw = False
2.1198 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.1259 	DATA 	Keypress: t
2.1305 	EXP 	fixation: autoDraw = False
2.1305 	EXP 	text: autoDraw = False
2.1305 	EXP 	text: height = 0.05
2.1305 	EXP 	text: height = 0.05
2.1305 	EXP 	text: height = 0.05
2.1305 	EXP 	text: text = 'GBP 40 today or GBP 55 after 62 days'
2.1305 	EXP 	fixation: autoDraw = True
3.1327 	INFO 	Keyboard events cleared
3.1323 	EXP 	fixation: autoDraw = False
3.1323 	EXP 	text: autoDraw = True
